AtNum,OxSt,Group,Rsd(0),DCount,RMin,RMax,RAverage,NRMin,NRMax
25,3,E07(Mn),1.449223348,6,1.8923,2.31896,2.04532,1.305733863,1.600139829
11,1,E01(Li),2.084456,6,2.29944,2.71664,2.44437,1.103136742,1.303284886
11,1,E01(Li),2.084456,6,2.32746,2.70575,2.42002,1.116579098,1.298060501
11,1,E01(Li),2.084456,6,2.40725,2.56654,2.51001,1.15485767,1.23127569
25,3,E07(Mn),1.449223348,6,1.88943,2.31127,2.04232,1.303753492,1.594833539
11,1,E01(Li),2.084456,6,2.30424,2.71262,2.43806,1.105439501,1.301356325
11,1,E01(Li),2.084456,6,2.32015,2.66615,2.40927,1.113072188,1.279062739
11,1,E01(Li),2.084456,6,2.37791,2.55567,2.49456,1.140782055,1.2260609
25,3,E07(Mn),1.449223348,6,1.8894,2.31183,2.04379,1.303732791,1.595219952
11,1,E01(Li),2.084456,6,2.28434,2.7004,2.42961,1.095892645,1.295493884
11,1,E01(Li),2.084456,6,2.31103,2.66565,2.40168,1.108696945,1.278822868
11,1,E01(Li),2.084456,6,2.37135,2.54813,2.48912,1.137634951,1.22244365
25,3,E07(Mn),1.449223348,6,1.88162,2.30884,2.04281,1.298364398,1.593156778
11,1,E01(Li),2.084456,6,2.28716,2.6904,2.4203,1.097245516,1.290696469
11,1,E01(Li),2.084456,6,2.30805,2.64092,2.39617,1.107267316,1.266958861
11,1,E01(Li),2.084456,6,2.37213,2.54739,2.48293,1.13800915,1.222088641
25,3,E07(Mn),1.449223348,6,1.88279,2.3047,2.03925,1.299171727,1.590300076
11,1,E01(Li),2.084456,6,2.28074,2.68588,2.41179,1.094165576,1.288528038
11,1,E01(Li),2.084456,6,2.30144,2.65874,2.39099,1.104096225,1.275507854
11,1,E01(Li),2.084456,6,2.35982,2.53944,2.47156,1.132103532,1.218274696
25,3,E07(Mn),1.449223348,6,1.88668,2.29898,2.03685,1.301855924,1.586353134
11,1,E01(Li),2.084456,6,2.27972,2.68082,2.40382,1.09367624,1.286100546
11,1,E01(Li),2.084456,6,2.29512,2.6531,2.39062,1.101064258,1.272802112
11,1,E01(Li),2.084456,6,2.34332,2.53374,2.45981,1.124187798,1.21554017
25,3,E07(Mn),1.449223348,6,1.8825,2.29998,2.03414,1.29897162,1.587043159
11,1,E01(Li),2.084456,6,2.25953,2.66896,2.3911,1.083990259,1.280410812
11,1,E01(Li),2.084456,6,2.28533,2.64604,2.37953,1.096367589,1.269415138
11,1,E01(Li),2.084456,6,2.33001,2.5261,2.45128,1.117802439,1.211874945
25,3,E07(Mn),1.449223348,6,1.88559,2.29445,2.03309,1.301103797,1.583227322
11,1,E01(Li),2.084456,6,2.24376,2.65811,2.38035,1.076424736,1.275205617
11,1,E01(Li),2.084456,6,2.28108,2.62818,2.36713,1.094328688,1.260846955
11,1,E01(Li),2.084456,6,2.32532,2.52257,2.44874,1.115552451,1.210181457
25,3,E07(Mn),1.449223348,6,1.88372,2.29305,2.03426,1.29981345,1.582261287
11,1,E01(Li),2.084456,6,2.22846,2.64597,2.36828,1.069084692,1.269381556
11,1,E01(Li),2.084456,6,2.27224,2.62607,2.36217,1.090087774,1.2598347
11,1,E01(Li),2.084456,6,2.31516,2.5219,2.43182,1.110678278,1.209860031
25,3,E07(Mn),1.449223348,6,1.86329,2.28949,2.02752,1.285716244,1.579804799
11,1,E01(Li),2.084456,6,2.22481,2.64405,2.35834,1.067333635,1.268460452
11,1,E01(Li),2.084456,6,2.27524,2.62929,2.35661,1.091526998,1.261379468
11,1,E01(Li),2.084456,6,2.29792,2.51118,2.42464,1.102407535,1.204717202
25,3,E07(Mn),1.449223348,6,1.85057,2.28327,2.01702,1.276939129,1.575512845
25,2,E07(Mn),1.449223348,6,2.10326,2.21206,2.1534,1.451301487,1.526376182
3,1,E01(Li),1.718003824,4,1.87885,1.94622,1.91418,1.093623876,1.132837991
19,1,E01(Li),2.5925384,10,2.83132,3.31896,3.0582,1.0921034,1.280197045
19,1,E01(Li),2.5925384,6,2.75672,3.08038,2.90518,1.063328512,1.188171408
3,1,E01(Li),1.718003824,4,1.88487,1.96242,1.92491,1.097127942,1.142267539
37,1,E01(Li),2.7815355,10,2.96134,3.21657,3.122,1.064642173,1.156400844
37,1,E01(Li),2.7815355,6,2.88302,3.09224,2.98446,1.036485064,1.111702511
11,1,E01(Li),2.084456,6,2.27089,2.45965,2.37264,1.089440123,1.179996124
11,1,E01(Li),2.084456,6,2.29791,2.4951,2.39646,1.102402737,1.197002959
67,3,E16(Ln),1.9568805,9,2.33949,2.51842,2.41649,1.195520115,1.28695646
29,2,E11(Cu),1.418656375,6,2.03528,2.15202,2.09388,1.434653265,1.516942396
29,2,E11(Cu),1.418656375,6,1.9982,2.16391,2.09795,1.408515857,1.525323565
30,2,E12(Zn),1.533859586,6,2.015,2.25765,2.12497,1.313679569,1.471875275
50,4,E14(Ge),1.888581655,6,2.02158,2.10993,2.05952,1.070422343,1.117203481
81,1,E13(Al),1.8992843,4,2.70496,2.70888,2.70692,1.424199631,1.426263567
81,1,E13(Al),1.8992843,4,2.60299,2.64908,2.62603,1.370510987,1.394778022
11,1,E01(Li),2.084456,3,2.18158,2.28159,2.24482,1.046594411,1.094573356
48,2,E12(Zn),1.7269335,6,2.24529,2.35023,2.28989,1.300160081,1.360926753
48,2,E12(Zn),1.7269335,7,2.28471,2.66824,2.38582,1.32298667,1.545073971
50,4,E14(Ge),1.888581655,6,1.9692,2.16987,2.05891,1.042687243,1.148941585
50,4,E14(Ge),1.888581655,6,1.96466,2.18446,2.07541,1.040283323,1.156666959
70,3,E16(Ln),2.155746778,5,2.04396,2.32508,2.16923,0.948144755,1.078549681
50,2,E14(Ge),1.888581655,4,2.0562,2.39247,2.22257,1.08875356,1.266807815
50,2,E14(Ge),1.888581655,4,2.0799,2.39638,2.2288,1.10130266,1.268878152
50,2,E14(Ge),1.888581655,4,2.07045,2.43374,2.2396,1.096298905,1.288660193
50,2,E14(Ge),1.888581655,4,2.0743,2.42936,2.23039,1.098337472,1.286340992
50,2,E14(Ge),1.888581655,4,2.06646,2.37241,2.21657,1.094186208,1.256186087
50,2,E14(Ge),1.888581655,4,2.07945,2.38363,2.23201,1.101064386,1.262127054
50,2,E14(Ge),1.888581655,4,2.05701,2.39123,2.22412,1.089182453,1.266151238
50,2,E14(Ge),1.888581655,4,2.00122,2.41056,2.18601,1.059641766,1.276386432
50,2,E14(Ge),1.888581655,4,2.03896,2.3784,2.18643,1.079625016,1.25935778
50,2,E14(Ge),1.888581655,4,2.01123,2.26657,2.1389,1.06494204,1.200144031
30,2,E12(Zn),1.533859586,5,1.97774,2.08161,2.03195,1.289387906,1.357105969
29,2,E11(Cu),1.418656375,6,2.16142,2.20412,2.18264,1.523568383,1.553667286
26,2,E08(Fe),1.396533658,6,2.04474,2.14462,2.11106,1.464153756,1.535673694
20,2,E02(Be),2.20137125,8,2.34871,2.56103,2.45484,1.066930442,1.163379416
92,6,E17(An),1.723427388,6,1.76344,2.29708,2.1192,1.023216883,1.33285569
82,2,E14(Ge),1.931246917,7,2.2851,2.91516,2.63441,1.18322519,1.509470371
29,2,E11(Cu),1.418656375,4,1.92417,1.98084,1.95251,1.356332678,1.396278926
29,2,E11(Cu),1.418656375,4,1.92194,1.98776,1.95295,1.354760768,1.401156781
12,2,E02(Be),1.768518556,6,2.02096,2.14355,2.06249,1.142741756,1.21205966
12,2,E02(Be),1.768518556,6,2.02162,2.13556,2.06269,1.14311495,1.207541755
12,2,E02(Be),1.768518556,6,1.9955,2.13502,2.07367,1.128345526,1.207236415
27,2,E09(Co),1.386164625,6,1.98539,2.18231,2.10399,1.432290194,1.574351243
11,1,E01(Li),2.084456,5,2.34957,2.46257,2.39162,1.127186182,1.181396969
11,1,E01(Li),2.084456,6,2.31315,2.52037,2.3904,1.109713997,1.209126026
93,5,E17(An),1.689564571,8,1.84083,2.65075,2.40278,1.089529238,1.56889535
25,3,E07(Mn),1.449223348,6,1.90806,2.14209,1.99025,1.316608653,1.478095149
25,3,E07(Mn),1.449223348,6,1.90374,2.16033,1.99081,1.313627746,1.490681201
25,3,E07(Mn),1.449223348,6,1.90462,2.15889,1.99107,1.314234968,1.489687565
27,3,E09(Co),1.386164625,6,1.8687,1.89728,1.88282,1.348108274,1.368726316
31,3,E13(Al),1.65323285,6,1.93513,1.96774,1.95384,1.170512672,1.190237661
31,3,E13(Al),1.65323285,6,1.94351,1.98558,1.9538,1.175581528,1.201028639
31,3,E13(Al),1.65323285,6,1.93166,1.96199,1.95317,1.168413754,1.186759627
49,3,E13(Al),1.841500846,6,2.10024,2.13991,2.12177,1.140504499,1.16204671
68,3,E16(Ln),1.940805375,9,2.31866,2.55665,2.40141,1.194689601,1.317313953
68,3,E16(Ln),1.940805375,8,2.22586,2.57952,2.36154,1.1468744,1.329097721
59,3,E16(Ln),2.021333833,10,2.50242,2.68936,2.56419,1.238004311,1.330487798
70,3,E16(Ln),2.155746778,7,2.18787,2.43447,2.25947,1.014901204,1.129293118
60,3,E16(Ln),2.0151476,10,2.49356,2.68046,2.55334,1.237408118,1.330155667
60,3,E16(Ln),2.0151476,9,2.41299,2.5812,2.50861,1.197425935,1.280898729
69,3,E16(Ln),1.9306594,7,2.22274,2.439,2.285,1.151285411,1.263298954
64,3,E16(Ln),1.9916513,7,2.2709,2.51033,2.35699,1.140209634,1.260426461
64,3,E16(Ln),1.9916513,8,2.2798,2.67236,2.41672,1.144678288,1.341781064
64,3,E16(Ln),1.9916513,6,2.23802,2.3701,2.28116,1.12370072,1.19001755
26,2,E08(Fe),1.396533658,6,2.04091,2.22235,2.14399,1.461411251,1.591332932
26,2,E08(Fe),1.396533658,6,1.95039,2.45141,2.18403,1.396593623,1.755353326
60,3,E16(Ln),2.0151476,9,2.39478,2.56713,2.49389,1.188389377,1.27391661
60,3,E16(Ln),2.0151476,9,2.37908,2.57475,2.49732,1.180598384,1.277697971
66,3,E16(Ln),1.960576625,9,2.32163,2.58381,2.41674,1.184156727,1.317882692
25,2,E07(Mn),1.449223348,6,2.08197,2.22118,2.17842,1.43661086,1.532669207
25,2,E07(Mn),1.449223348,6,2.12801,2.26677,2.19031,1.4683796,1.564127437
