AtNum,Group,NumGroup,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,HD_PartOmega,B_PartOmega,C_PartOmega,N_PartOmega,O_PartOmega,F_PartOmega,Me_PartOmega
28,E10(Ni),10,2,4,6,5.68,1.280921,8.80351,25.65284,0.08501917,11.03488,0.040294,0,0,0.00916,0,0.986727,0,0.004113
28,E10(Ni),10,2,4,6,4.84,1.304478,9.2982,26.76445,0.08514877,11.84364,0.067844,0,0,0.005095,0,0.992462,0,0.002443
28,E10(Ni),10,2,4,6,5.24,1.303643,9.28035,26.76737,0.08481008,11.83962,0.045442,0,0,0.000004,0,0.997043,0,0.002953
28,E10(Ni),10,2,4,6,5.76,1.267426,8.52817,25.24505,0.08507764,10.69393,0.003507,0,0,0.000248,0,0.995149,0,0.004603
28,E10(Ni),10,2,4,6,5.17,1.287621,8.94238,26.13525,0.08499311,11.34953,0.059826,0,0,0,0,0.99835,0,0.00165
93,E20(An),20,4,4,8,7.74,1.352072,10.35351,26.96027,0.08182946,21.48476,0.003471,0,0,0,0,1,0,0
46,E10(Ni),10,2,2,4,4.78,1.464649,13.16102,34.48496,0.09715294,0,0,0,0,0.164335,0,0.835665,0,0
46,E10(Ni),10,2,2,4,5.08,1.423973,12.09467,31.2089,0.09070515,0,0,0.161755,0,0.050541,0,0.787704,0,0
46,E10(Ni),10,2,2,4,5.01,1.43526,12.38455,31.75795,0.09150841,0,0,0.144797,0,0.060298,0,0.794906,0,0
78,E10(Ni),10,2,2,4,4.59,1.564356,16.03599,39.43122,0.10690457,0,0,0,0,0.140669,0,0.859331,0,0
44,E8(Fe),8,3,4,6,5.94,1.248397,8.14979,24.31083,0.08341267,10.83075,0.007341,0,0,0,0,1,0,0
44,E8(Fe),8,3,4,6,5.96,1.24832,8.14828,24.31396,0.0834601,10.81312,0.008921,0,0,0,0,1,0,0
44,E8(Fe),8,3,4,6,5.98,1.246228,8.10739,24.22665,0.08341597,10.77425,0.005222,0,0,0,0,1,0,0
44,E8(Fe),8,3,4,6,5.92,1.250321,8.18753,24.38944,0.08344374,10.87297,0.009759,0,0,0,0,1,0,0
44,E8(Fe),8,3,4,6,5.83,1.236856,7.92585,23.87014,0.08349259,10.51489,0.018293,0,0,0,0,1,0,0
44,E8(Fe),8,3,8,6,5.96,1.240556,7.99719,24.01228,0.08345557,10.61448,0.004174,0,0,0,0,1,0,0
44,E8(Fe),8,3,4,6,5.96,1.240706,8.00009,24.00795,0.08338566,10.6428,0.006748,0,0,0,0,1,0,0
90,E20(An),20,4,4,8,7.56,1.394797,11.36636,28.66937,0.08138997,23.89575,0.021676,0,0,0,0,1,0,0
92,E20(An),20,4,4,8,7.52,1.358832,10.50958,27.20597,0.08169855,22.0136,0.044337,0,0,0,0,1,0,0
40,E4(Ti),4,4,4,8,7.74,1.290507,9.00263,24.58344,0.0819904,18.5283,0.002281,0,0,0,0,1,0,0
40,E4(Ti),4,4,4,8,7.77,1.285339,8.89492,24.38841,0.08202538,18.31085,0.000942,0,0,0,0,1,0,0
40,E4(Ti),4,4,4,8,7.76,1.286475,8.91852,24.43185,0.08203973,18.3506,0.003628,0,0,0,0,1,0,0
40,E4(Ti),4,4,4,8,7.77,1.283968,8.86648,24.33519,0.08201084,18.25615,0.001057,0,0,0,0,1,0,0
50,E14(C),14,2,4,4,5.06,1.64736,18.72639,39.66283,0.09258632,4.94957,0.451278,0.323129,0,0.006798,0.274796,0.395278,0,0
76,E8(Fe),8,4,8,4,5.47,1.34059,10.09198,26.91119,0.08421353,4.09405,0.014976,0.277071,0,0.722929,0,0,0,0
77,E9(Co),9,3,16,6,5.69,1.283972,8.86656,25.81176,0.08414348,11.4631,0.013054,0.00123,0,0.527596,0.471174,0,0,0
29,E11(Cu),11,2,4,6,5.36,1.297167,9.14273,26.09415,0.08520713,12.19129,0.030014,0.014825,0,0,0.162602,0.737129,0,0.085445
20,E2(Be),2,2,4,8,7.66,1.489372,13.83879,32.73143,0.08162593,28.83847,0.027739,0.000629,0,0.003957,0.502443,0.492971,0,0
27,E9(Co),9,2,4,10,10.01,1.358732,10.50728,27.85371,0.09075561,12.77895,0.026664,0.01617,0,0.92472,0,0,0.059109,0
28,E10(Ni),10,2,2,6,6.11,1.328876,9.82973,26.37186,0.08467013,11.74693,0.142087,0.097917,0,0.001167,0.900916,0,0,0
32,E14(C),14,2,4,2,4.64,1.595816,17.02302,36.84599,0.0895181,0,0.347598,0.517262,0,0.052087,0.430652,0,0,0
24,E6(Cr),6,3,4,6,5.5,1.308046,9.3747,26.71255,0.08428959,12.40276,0.030136,0,0,0,0,0.863125,0,0.136875
50,E14(C),14,4,2,8,7.92,1.302266,9.25097,24.93186,0.08105398,19.49957,0.006377,0,0,0.026762,0,0.973238,0,0
50,E14(C),14,4,2,8,7.4,1.291417,9.02171,24.52713,0.08098682,18.86281,0.004168,0,0,0.029585,0,0.970415,0,0
50,E14(C),14,4,2,8,7.53,1.315374,9.53314,25.49717,0.08110707,19.81826,0.008993,0,0,0.021871,0,0.978129,0,0
50,E14(C),14,4,2,8,7.47,1.302291,9.2515,24.98434,0.08132131,19.00886,0.01469,0,0,0.026173,0,0.973827,0,0
29,E11(Cu),11,2,2,4,4.36,1.433136,12.32964,32.12542,0.09396135,0.43128,0.039217,0,0,0.175514,0.21071,0.613472,0,0.000304
29,E11(Cu),11,2,2,4,4.6,1.384054,11.10574,30.09751,0.0900592,0.38672,0.092047,0,0,0.095053,0.194849,0.708662,0,0.001436
30,E12(Zn),12,2,4,6,6.24,1.323512,9.71118,26.50441,0.08313675,12.57319,0.043043,0.105626,0,0,0.419831,0.474543,0,0
29,E11(Cu),11,2,2,4,4.95,1.396617,11.41092,30.52228,0.09156819,0.37561,0.051381,0.114315,0,0,0.776989,0.108696,0,0
29,E11(Cu),11,2,1,4,5.01,1.427217,12.17751,32.33496,0.09446298,0,0,0.032789,0,0,0.794559,0.172652,0,0
25,E7(Mn),7,2,2,6,5.92,1.353475,10.3858,28.6006,0.08357031,13.73509,0,0,0,0,0,1,0,0
3,E1(Li),1,1,2,3,5.21,1.340069,10.08023,27.78912,0.09092914,0,0.104111,0.350485,0,0,0,0.558201,0,0.091314
3,E1(Li),1,1,2,3,5.18,1.360106,10.53918,27.94364,0.08928634,0,0.148328,0.354348,0,0,0,0.554304,0,0.091348
3,E1(Li),1,1,2,3,4.8,1.388343,11.20932,28.83581,0.08893125,0,0.038523,0.305486,0,0.000018,0,0.582821,0,0.111676
3,E1(Li),1,1,2,3,4.68,1.399647,11.48536,29.67051,0.08990131,0,0.047761,0.291247,0,0.00001,0,0.584546,0,0.124197
3,E1(Li),1,1,2,3,4.75,1.42202,12.04496,30.42743,0.0905791,0,0.140516,0.294605,0,0,0,0.593352,0,0.112043
3,E1(Li),1,1,2,3,4.83,1.389653,11.24107,29.2124,0.08924098,0,0.042112,0.305914,0,0.000181,0,0.581147,0,0.112758
3,E1(Li),1,1,2,3,5.28,1.340404,10.08777,27.32488,0.08865308,0,0.100469,0.363611,0,0.000055,0,0.542358,0,0.093977
3,E1(Li),1,1,2,3,5.34,1.325963,9.76523,26.54643,0.08742281,0,0.092846,0.36513,0,0.000531,0,0.543401,0,0.090939
19,E1(Li),1,1,4,8,7.02,1.689342,20.19487,41.03249,0.08149586,35.76154,0.065978,0.039361,0,0,0,0.953138,0,0.007448
40,E4(Ti),4,4,8,12,7.62,1.445394,12.64875,30.19475,0.08283979,26.80258,0.034815,0.107516,0,0.892484,0,0,0,0
30,E12(Zn),12,2,4,6,6.37,1.380574,11.02219,28.37684,0.08598346,11.75541,0.137333,0.150286,0,0.000246,0.849468,0,0,0
30,E12(Zn),12,2,4,6,6.16,1.364977,10.65282,27.84368,0.08515655,12.19647,0.125483,0.104883,0,0.000007,0.879154,0.015956,0,0
27,E9(Co),9,2,4,6,5.83,1.299389,9.18981,25.92599,0.08329561,12.07501,0.011845,0.056418,0,0,0,0.943582,0,0
28,E10(Ni),10,4,4,6,5.6,1.200179,7.24148,22.56042,0.08404917,9.3653,0,0,0,0,1,0,0,0
26,E8(Fe),8,3,8,6,5.22,1.281449,8.8144,25.36256,0.08388362,11.3846,0.017972,0.046159,0,0.000241,0.572675,0.380925,0,0
48,E12(Zn),12,2,4,7,6.08,1.443644,12.60285,31.53307,0.08314386,20.6226,0.05202,0.026926,0,0.000878,0.323437,0.648759,0,0
48,E12(Zn),12,2,4,7,5.62,1.419325,11.97662,30.32171,0.08402932,19.39446,0.073531,0.058957,0,0.003266,0.300622,0.637154,0,0
30,E12(Zn),12,2,4,4,5.17,1.400241,11.49997,30.25299,0.08840859,3.91145,0.028001,0.097731,0,0.001765,0.387028,0.513477,0,0
11,E1(Li),1,1,4,5,5.2,1.558537,15.85768,37.18915,0.08799024,11.10921,0.132124,0.024289,0,0,0,0.956812,0,0.018898
30,E12(Zn),12,2,2,6,5.82,1.315367,9.53301,26.44768,0.0832919,12.56852,0,0.070816,0,0.000145,0.281666,0.647372,0,0
47,E11(Cu),11,1,8,4,5.5,1.58165,16.57372,36.21196,0.08414907,2.0055,0.071571,0.186415,0,0.070171,0.159069,0.461804,0,0.12254
28,E10(Ni),10,2,4,4,5.06,1.345235,10.19724,27.90995,0.09200818,0,0,0.222971,0,0,0.381918,0.395112,0,0
27,E9(Co),9,2,8,4,4.9,1.413238,11.82319,30.86955,0.09148509,0.45778,0.040247,0.109598,0,0.090941,0.799461,0,0,0
79,E11(Cu),11,1,2,4,4.38,1.746005,22.2959,52.54178,0.15245296,0.23546,0.584554,0.072647,0,0.460437,0.451851,0,0.015065,0
79,E11(Cu),11,1,2,4,4.46,1.700328,20.59144,48.18652,0.16155923,0.28897,0.892146,0.130161,0,0.445027,0.424422,0,0.000391,0
56,E2(Be),2,2,4,8,5.46,1.644488,18.62863,39.43685,0.08402206,29.65438,0.121249,0,0,0.080205,0,0.913739,0,0.005523
3,E1(Li),1,1,2,4,4.66,1.450359,12.77955,32.79612,0.09480385,3.45601,0.216405,0.088059,0,0.076117,0.209528,0.572122,0,0.054175
3,E1(Li),1,1,2,4,4.59,1.454933,12.90083,33.53959,0.09529256,3.26792,0.124654,0.120054,0,0.014654,0.214761,0.599252,0,0.051279
3,E1(Li),1,1,2,4,4.65,1.411301,11.77465,31.5811,0.09261626,3.31319,0.192259,0.142699,0,0.019969,0.202316,0.607805,0,0.027211
30,E12(Zn),12,2,8,4,4.78,1.440833,12.52937,33.28145,0.09220665,3.41114,0.071019,0.063818,0,0,0.820631,0.115551,0,0
26,E8(Fe),8,2,16,6,6.01,1.328868,9.82957,27.48789,0.0855501,11.51023,0.017409,0.025742,0,0,0.974258,0,0,0
26,E8(Fe),8,2,16,6,6.02,1.33293,9.91999,27.67204,0.08559732,11.60693,0.005618,0.025883,0,0,0.974117,0,0,0
62,E19(Ln),19,3,4,7,5.72,1.474563,13.43008,33.19945,0.08436367,21.06944,0.114345,0,0,0.005436,0.478271,0.516292,0,0
22,E4(Ti),4,4,4,6,5.3,1.237553,7.93927,24.08122,0.08530704,9.9454,0.006266,0.003795,0,0.000243,0.270742,0.72522,0,0
27,E9(Co),9,2,8,4,4.25,1.418996,11.96829,32.53499,0.09623449,3.25924,0.111848,0.140694,0,0.000207,0.39292,0.466179,0,0
27,E9(Co),9,2,4,4,4.95,1.382714,11.07352,30.32343,0.08971191,3.6554,0.004652,0.192096,0,0,0.807905,0,0,0
28,E10(Ni),10,2,4,4,4.86,1.351812,10.34756,28.51737,0.09369748,0,0,0.058109,0,0.127897,0,0.813994,0,0
27,E9(Co),9,2,2,4,4.49,1.360737,10.55385,29.35252,0.08947729,3.5818,0.107251,0.187614,0,0,0.366718,0.445668,0,0
27,E9(Co),9,2,2,4,4.43,1.362015,10.58361,29.55618,0.0894106,3.59187,0.087288,0.18074,0,0,0.36849,0.450771,0,0
28,E10(Ni),10,2,4,6,5.27,1.278454,8.75274,25.60601,0.08453702,11.25976,0.043094,0.003057,0,0.000125,0,0.993205,0,0.003614
28,E10(Ni),10,2,2,6,5.77,1.268206,8.54394,25.16429,0.08498582,10.7756,0,0.003052,0,0,0,0.98972,0,0.007227
30,E12(Zn),12,2,2,4,4.2,1.415062,11.86903,33.43199,0.09446578,3.54953,0.081283,0.060908,0,0.031479,0,0.907613,0,0
30,E12(Zn),12,2,8,5,4.85,1.376713,10.92997,30.42904,0.09469066,6.6178,0.169143,0.012202,0,0.033417,0,0.954381,0,0
29,E11(Cu),11,2,4,6,5.59,1.315901,9.54461,27.20835,0.08551722,11.47853,0.019167,0.00796,0,0,0.674776,0.317263,0,0
47,E11(Cu),11,1,2,5,5.42,1.619526,17.79314,37.59778,0.08576479,7.79455,0.09437,0.455516,0,0.165519,0.110148,0.260902,0,0.007915
47,E11(Cu),11,1,2,5,5.44,1.63901,18.44306,38.42928,0.08556249,7.82003,0.057261,0.406317,0,0.159353,0.149687,0.263379,0,0.021264
47,E11(Cu),11,1,2,4,5.18,1.62633,18.01834,37.87598,0.0853821,3.13391,0.061998,0.421788,0,0.163147,0.145762,0.255043,0,0.01426
29,E11(Cu),11,2,4,4,4.65,1.426227,12.1522,32.1134,0.0981119,0.8046,0.052719,0.120382,0,0.016053,0.409875,0.433065,0,0.020624
26,E8(Fe),8,2,4,10,10.18,1.299012,9.1818,25.78122,0.09061397,12.03882,0.017854,0.036331,0,0.957283,0,0,0.006386,0
26,E8(Fe),8,2,4,10,10.11,1.295695,9.11165,25.67783,0.09063659,12.01246,0.037356,0.03504,0,0.960455,0,0,0.004504,0
79,E11(Cu),11,3,4,6,5.42,1.431586,12.28969,30.71346,0.09257677,3.57865,0.070055,0.001338,0,0.268517,0.730145,0,0,0
26,E8(Fe),8,2,4,10,10.2,1.292423,9.04279,25.76664,0.09070186,12.15997,0.0059,0.042404,0,0.957596,0,0,0,0
28,E10(Ni),10,2,2,4,4.46,1.533895,15.11734,39.07711,0.12491204,0.32625,0.488594,0.155973,0,0.220912,0.623115,0,0,0
47,E11(Cu),11,1,16,2,4.43,1.7289,21.64703,45.41082,0.09419969,0,0.250356,0.467454,0,0.083479,0.449067,0,0,0
47,E11(Cu),11,1,16,2,4.38,1.720474,21.33205,44.087,0.09053549,0,0.143387,0.476743,0,0.079422,0.443834,0,0,0
78,E10(Ni),10,2,2,4,5.17,1.496123,14.02783,34.30856,0.09253855,0.02013,0.058938,0.229428,0,0.00093,0.769643,0,0,0
29,E11(Cu),11,2,2,4,5.43,1.34631,10.22173,28.33666,0.08492125,0.03437,0.01536,0,0,0.00282,0.73551,0,0.26167,0
64,E19(Ln),19,3,4,7,5.89,1.461909,13.08728,32.25454,0.08393666,20.70076,0.121961,0.020255,0,0,0.472821,0.506924,0,0
19,E1(Li),1,1,4,6,6.83,1.791285,24.07591,47.33097,0.09015616,19.42929,0.000743,0.092938,0,0,0,0.907062,0,0
29,E11(Cu),11,2,8,4,5.47,1.3204,9.64285,26.46091,0.08464316,0.6581,0.036326,0.078983,0,0.003238,0.316536,0.601242,0,0
29,E11(Cu),11,2,4,4,5.52,1.32202,9.67837,26.39507,0.084467,0.65478,0.030783,0.087564,0,0.002273,0.312396,0.597767,0,0
30,E12(Zn),12,2,4,4,4.41,1.398841,11.46551,31.98293,0.09233134,3.76973,0.058776,0.120563,0,0.016116,0.410832,0.452488,0,0
30,E12(Zn),12,2,4,4,4.42,1.391299,11.28106,31.51708,0.09199707,3.72882,0.057763,0.122492,0,0.018812,0.408607,0.45009,0,0
26,E8(Fe),8,2,4,10,10.15,1.291441,9.0222,25.89768,0.09074666,12.21217,0.003048,0.031668,0,0.968332,0,0,0,0
28,E10(Ni),10,2,4,6,5.84,1.323647,9.71416,27.31271,0.08405093,12.45285,0.006699,0,0,0.009391,0.990609,0,0,0
29,E11(Cu),11,2,2,4,5.38,1.427666,12.18901,31.02478,0.09222175,0,0,0.218848,0,0,0.714202,0,0,0
68,E19(Ln),19,3,2,9,8.23,1.378212,10.9657,27.34656,0.07970674,28.35262,0,0,0,0,0,1,0,0
24,E6(Cr),6,3,2,6,5.31,1.265097,8.48126,25.0597,0.08411981,11.08064,0.045926,0,0,0.000156,0.629459,0.370385,0,0
27,E9(Co),9,3,4,6,5.82,1.188532,7.03268,22.07096,0.08415497,9.13079,0.035996,0,0,0.003908,0.317056,0.679036,0,0
24,E6(Cr),6,3,16,6,6,1.278759,8.75901,24.83309,0.08381825,11.47632,0.111878,0.029473,0,0,0.470139,0.500388,0,0
25,E7(Mn),7,3,16,6,5.96,1.276642,8.71557,24.89359,0.08417247,11.3525,0.120592,0.017649,0,0,0.478837,0.503514,0,0
32,E14(C),14,2,4,2,4.54,1.640311,18.48703,39.02598,0.09513527,0,0.419613,0.511697,0,0.053158,0.435145,0,0,0
11,E1(Li),1,1,4,6,7.51,1.774059,23.388,44.22672,0.08266806,22.7352,0.178454,0.125565,0,0.170494,0,0.703941,0,0
46,E10(Ni),10,2,2,4,5.6,1.427817,12.19287,29.91087,0.08921667,0.06677,0.02274,0.201547,0,0,0.698863,0.09959,0,0
46,E10(Ni),10,2,2,4,5.56,1.432942,12.32464,30.18205,0.08951562,0.05013,0.017846,0.194193,0,0,0.701212,0.104596,0,0
46,E10(Ni),10,2,2,4,5.62,1.436336,12.41242,30.30455,0.08986874,0.02669,0.037337,0.203392,0,0,0.698852,0.097756,0,0
78,E10(Ni),10,2,4,4,5.58,1.481393,13.61755,32.40345,0.09472172,0.20196,0.148665,0.287976,0,0,0.700452,0.011572,0,0
29,E11(Cu),11,2,2,4,5.08,1.392268,11.30465,29.72455,0.0927092,0,0,0.111581,0,0.012987,0.380387,0.393336,0,0
29,E11(Cu),11,2,2,4,4.72,1.426103,12.14902,31.45723,0.09333229,0,0,0.075095,0,0.118948,0.381861,0.424097,0,0
29,E11(Cu),11,2,4,4,5.16,1.345304,10.19881,28.51491,0.08666149,0,0,0.002271,0,0,0.610371,0.387358,0,0
70,E19(Ln),19,2,4,10,6.76,1.506713,14.32781,32.70504,0.08275763,22.6321,0.110101,0.197488,0,0.281805,0.266864,0.253843,0,0
29,E11(Cu),11,2,4,6,5.28,1.305238,9.31446,26.57549,0.08602927,12.05924,0.031516,0.009699,0,0,0,0.8916,0,0.098702
29,E11(Cu),11,2,4,6,5.27,1.306018,9.33117,26.60469,0.08623548,12.02444,0.038798,0.01142,0,0,0,0.890874,0,0.097706
29,E11(Cu),11,2,2,4,4.89,1.447864,12.7137,32.28817,0.09788153,0,0,0.16352,0,0,0.397044,0.439436,0,0
25,E7(Mn),7,2,4,6,6.12,1.431955,12.29918,30.72886,0.08464599,13.74544,0.06172,0.090568,0,0.002565,0.906867,0,0,0
28,E10(Ni),10,2,4,4,4.7,1.40887,11.7139,30.82571,0.0991787,0.93023,0.096593,0.151003,0,0.025461,0.423101,0.400434,0,0
47,E11(Cu),11,1,2,4,6.15,1.559836,15.89737,35.66148,0.08473275,4.24269,0.005672,0.209488,0,0.140702,0.64981,0,0,0
47,E11(Cu),11,1,2,4,6.02,1.605927,17.34866,37.4705,0.08436472,3.22802,0.002198,0.182122,0,0,0.663708,0.15417,0,0
40,E4(Ti),4,4,2,8,7.08,1.300952,9.22301,25.10118,0.08153346,18.80765,0.008357,0,0,0,0.437338,0.562662,0,0
72,E4(Ti),4,4,2,8,7.19,1.316871,9.56573,25.66243,0.08119684,19.77739,0,0,0,0,0.443399,0.556601,0,0
26,E8(Fe),8,2,4,10,9.94,1.301587,9.23652,26.19703,0.09108157,12.13567,0.035772,0.040282,0,0.959719,0,0,0,0
26,E8(Fe),8,2,4,10,9.79,1.290354,8.99943,25.70683,0.09084754,11.51657,0.025646,0.038339,0,0.960855,0,0.000805,0,0
28,E10(Ni),10,2,8,4,4.56,1.417839,11.93904,32.8794,0.09186597,3.72799,0.034608,0.10526,0,0.005694,0.449969,0.439076,0,0
11,E1(Li),1,1,8,8,5.9,1.522029,14.76922,34.1398,0.08381249,29.12915,0.109872,0.031483,0,0.016989,0,0.91986,0,0.030936
26,E8(Fe),8,2,8,6,4.9,1.345261,10.19784,28.4534,0.08536096,12.70292,0.077471,0.007365,0,0.000663,0,0.991971,0,0
11,E1(Li),1,1,8,8,5.9,1.522925,14.79531,34.17525,0.08381809,29.16459,0.109798,0.031286,0,0.017367,0,0.919656,0,0.030935
26,E8(Fe),8,2,8,6,4.9,1.34584,10.21101,28.47923,0.08538418,12.71635,0.078176,0.006294,0,0.00068,0,0.993026,0,0
29,E11(Cu),11,2,16,4,4.9,1.355176,10.425,28.08413,0.08999619,0.49052,0.08267,0.124005,0,0.000015,0.19331,0.682671,0,0
46,E10(Ni),10,0,4,2,5.79,1.439438,12.49303,30.36258,0.08367629,0,0.001807,0.654899,0,0.345101,0,0,0,0
47,E11(Cu),11,1,2,6,5.61,1.537075,15.21155,34.37573,0.08342355,20.31877,0.104181,0.046406,0,0,0,0.696082,0,0.244715
47,E11(Cu),11,1,2,6,5.56,1.53214,15.06552,34.13274,0.08365909,19.8027,0.099367,0.048123,0,0,0,0.692781,0,0.248401
47,E11(Cu),11,1,2,6,5.55,1.580735,16.54498,35.95988,0.08148498,16.28307,0.004967,0.036491,0,0,0,0.728333,0,0.234517
47,E11(Cu),11,1,2,6,5.46,1.531344,15.04205,34.12931,0.08377253,19.63592,0.112435,0.042489,0,0,0,0.702022,0,0.243708
47,E11(Cu),11,1,2,6,5.63,1.537398,15.22116,34.64342,0.08323873,20.36277,0.108774,0.053106,0,0,0,0.715183,0,0.216683
47,E11(Cu),11,1,2,5,5.49,1.582909,16.61331,36.21511,0.08187536,11.51514,0.019484,0.03364,0,0,0,0.71255,0,0.252614
48,E12(Zn),12,2,4,5,5.2,1.465409,13.1815,33.00125,0.08607657,8.31268,0.036181,0.006568,0,0.017981,0,0.932687,0,0.042764
64,E19(Ln),19,3,2,9,7.4,1.414515,11.85527,28.98827,0.08017903,29.17079,0.026698,0.00033,0,0.000244,0,0.999426,0,0
50,E14(C),14,2,4,4,6.08,1.591992,16.90096,36.20419,0.08823447,5.36821,0.393031,0.301515,0,0.000181,0.276091,0.422213,0,0
50,E14(C),14,2,4,4,5.49,1.697884,20.50276,40.73032,0.09322831,5.73083,0.525768,0.134798,0,0.087611,0.329757,0.447834,0,0
27,E9(Co),9,2,4,4,4.9,1.383496,11.09233,30.55606,0.08892562,3.64827,0.059725,0.030477,0,0,0.561465,0.408058,0,0
30,E12(Zn),12,2,4,4,4.97,1.393534,11.33551,31.08652,0.08924433,3.64401,0.082475,0.021812,0,0,0.576047,0.402142,0,0
30,E12(Zn),12,2,2,6,5.68,1.320932,9.65449,27.29511,0.08392285,12.48533,0.010986,0.001827,0,0,0.647059,0.351114,0,0
30,E12(Zn),12,2,2,6,5.65,1.32037,9.64219,27.25579,0.08397884,12.42956,0.013544,0.002981,0,0,0.650318,0.346701,0,0
28,E10(Ni),10,2,4,6,5.81,1.282286,8.83167,25.7061,0.08379552,11.53122,0.003674,0.000536,0,0,0.658818,0.340646,0,0
28,E10(Ni),10,2,4,6,5.83,1.282587,8.83791,25.71506,0.08374477,11.54881,0.014841,0.000379,0,0,0.66153,0.338092,0,0
27,E9(Co),9,2,2,6,5.54,1.302705,9.26034,26.50172,0.08372774,12.28361,0,0,0,0,0.639004,0.360996,0,0
3,E1(Li),1,1,8,4,5.75,1.402083,11.54542,29.46801,0.08828168,3.74502,0.065936,0.230877,0,0.026289,0.669451,0,0,0.073383
47,E11(Cu),11,1,4,4,5.06,1.608745,17.44014,37.98475,0.08578291,0.71892,0.058583,0.203052,0,0.081362,0.007586,0.606957,0,0.101042
79,E11(Cu),11,3,8,4,4.5,1.510836,14.44576,36.36071,0.10270061,0.06584,0.055079,0.008445,0,0.1283,0.855972,0,0,0
11,E1(Li),1,1,2,7,5.46,1.518473,14.66594,34.75162,0.08521496,23.00522,0.108361,0.045429,0,0,0,0.947207,0,0.007364
11,E1(Li),1,1,2,7,5.57,1.515603,14.58295,34.53706,0.08517309,22.98322,0.113844,0.05326,0,0,0,0.938983,0,0.007757
3,E1(Li),1,1,2,4,3.84,1.506751,14.3289,40.35989,0.10631507,3.91719,0.168036,0,0,0.017034,0,0.982966,0,0
55,E1(Li),1,1,1,8,11.16,1.865217,27.1817,46.98414,0.07884272,62.69152,0,0.485773,0,0,0,0.514227,0,0
60,E19(Ln),19,3,4,8,5.8,1.470978,13.33237,32.13027,0.08241002,27.32371,0.019141,0.011207,0,0,0.364217,0.624577,0,0
26,E8(Fe),8,2,4,2,4.76,1.640547,18.49502,38.74987,0.08768391,0,0.068976,0.324486,0,0.675514,0,0,0,0
47,E11(Cu),11,1,4,8,7.83,1.626216,18.01453,38.27893,0.08491505,16.11496,0.039819,0,0,0.966744,0,0,0.033256,0
47,E11(Cu),11,1,8,5,4.73,1.601702,17.21211,39.15877,0.08763906,10.10667,0.056228,0,0,0.059828,0.513831,0.401917,0,0.024424
47,E11(Cu),11,1,8,7,4.74,1.609812,17.47488,39.10772,0.0860766,23.05615,0.118971,0,0,0.037052,0.497053,0.463454,0,0.002441
47,E11(Cu),11,1,8,7,5.05,1.582648,16.6051,38.41428,0.08600708,22.93356,0.093988,0,0,0.000016,0.59634,0.38217,0,0.021474
47,E11(Cu),11,1,8,5,4.38,1.614143,17.61631,39.27723,0.08610962,11.11492,0.134622,0,0,0.041271,0.568956,0.366811,0,0.022962
47,E11(Cu),11,1,8,4,4.37,1.642112,18.54799,41.89021,0.08947213,6.37314,0.091353,0,0,0.059494,0,0.888095,0,0.05047
50,E14(C),14,2,1,4,5.78,1.533121,15.09448,33.23312,0.08888117,4.1642,0.382086,0.419056,0,0,0,0.580944,0,0
50,E14(C),14,2,1,4,5.92,1.5707,16.23187,35.04557,0.08991359,4.38316,0.412358,0.400613,0,0,0,0.599387,0,0
50,E14(C),14,2,2,4,5.89,1.553725,15.71125,34.15838,0.08948208,4.27372,0.404625,0.41202,0,0,0,0.587981,0,0
30,E12(Zn),12,2,4,4,4.41,1.429792,12.24355,32.87939,0.09397527,3.36344,0.009375,0.031608,0,0.027242,0.488101,0.453048,0,0
47,E11(Cu),11,1,4,2,4.59,1.68435,20.01639,42.26043,0.08606841,0,0.056184,0,0,0.099197,0.456255,0.379551,0,0.064291
3,E1(Li),1,1,2,6,5.91,1.291584,9.0252,25.94354,0.08416282,11.62043,0,0,0,0.010698,0,0.989302,0,0
3,E1(Li),1,1,2,6,6.01,1.297033,9.13991,26.11943,0.08422819,11.69584,0,0,0,0.014168,0,0.985832,0,0
29,E11(Cu),11,2,4,4,4.59,1.385301,11.1358,29.78439,0.09131833,1.75566,0.050843,0.079174,0,0.021563,0.3622,0.537062,0,0
22,E4(Ti),4,4,4,8,7.16,1.268033,8.54044,24.77468,0.08452343,13.28901,0.026288,0,0,0,1,0,0,0
26,E8(Fe),8,2,4,10,10.28,1.304236,9.29303,25.9495,0.09053037,12.45267,0.032114,0.057272,0,0.942728,0,0,0,0
25,E7(Mn),7,2,2,4,4.9,1.41008,11.7441,31.30933,0.09256841,0,0,0,0,0.040228,0.959772,0,0,0
19,E1(Li),1,1,4,8,6.02,1.696963,20.46944,42.34819,0.08159462,37.68036,0.038118,0.011509,0,0,0.143207,0.845285,0,0
30,E12(Zn),12,2,2,4,4.33,1.417174,11.92224,32.9673,0.09269892,3.80836,0.045759,0.016996,0,0.010895,0,0.946097,0,0.026012
3,E1(Li),1,1,3,6,4.93,1.45286,12.84577,30.7379,0.08603972,10.94457,0.085343,0.266942,0,0.36249,0.15607,0.202945,0,0
3,E1(Li),1,1,3,5,4.8,1.489904,13.85362,32.15147,0.08546149,7.86556,0.119583,0.184974,0,0.43689,0.157712,0.208446,0,0
3,E1(Li),1,1,3,8,4.92,1.478067,13.52604,31.44767,0.08498137,16.45905,0.126127,0.203109,0,0.420333,0.158319,0.203191,0,0
